week_date,region,platform,segment,customer_type,transactions,sales,Date,Day,week_number,month_number,calendar_year,age_band,demographic,avg_transaction,month_name
8/31/2020,AFRICA,Shopify,F2,Existing,4911,944157,2020-08-31,31,5,8,2020,Middle Aged,Families,192.25,Aug
8/31/2020,CANADA,Retail,C1,Existing,56256,2299419,2020-08-31,31,5,8,2020,Young Adults,Couples,40.87,Aug
8/31/2020,OCEANIA,Retail,F2,Existing,345420,18073554,2020-08-31,31,5,8,2020,Middle Aged,Families,52.32,Aug
8/31/2020,USA,Shopify,unknown,Guest,2647,479002,2020-08-31,31,5,8,2020,unknown,unknown,180.96,Aug
8/31/2020,CANADA,Retail,C2,New,14915,458589,2020-08-31,31,5,8,2020,Middle Aged,Couples,30.75,Aug
8/31/2020,AFRICA,Shopify,C4,Existing,438,80612,2020-08-31,31,5,8,2020,Retirees,Couples,184.05,Aug
8/31/2020,AFRICA,Retail,F3,New,69632,2472247,2020-08-31,31,5,8,2020,Retirees,Families,35.5,Aug
8/31/2020,OCEANIA,Shopify,C1,New,522,69079,2020-08-31,31,5,8,2020,Young Adults,Couples,132.34,Aug
8/31/2020,SOUTH AMERICA,Retail,F1,New,312,11256,2020-08-31,31,5,8,2020,Young Adults,Families,36.08,Aug
8/31/2020,EUROPE,Shopify,C2,New,17,2340,2020-08-31,31,5,8,2020,Middle Aged,Couples,137.65,Aug
8/31/2020,CANADA,Shopify,F1,New,61,8381,2020-08-31,31,5,8,2020,Young Adults,Families,137.39,Aug
8/31/2020,OCEANIA,Retail,C3,New,153925,4929679,2020-08-31,31,5,8,2020,Retirees,Couples,32.03,Aug
8/31/2020,ASIA,Retail,C2,Existing,129513,4917788,2020-08-31,31,5,8,2020,Middle Aged,Couples,37.97,Aug
8/31/2020,EUROPE,Shopify,C3,New,12,1924,2020-08-31,31,5,8,2020,Retirees,Couples,160.33,Aug
8/31/2020,AFRICA,Shopify,unknown,Existing,376,70596,2020-08-31,31,5,8,2020,unknown,unknown,187.76,Aug
8/31/2020,CANADA,Retail,C3,New,29338,1026555,2020-08-31,31,5,8,2020,Retirees,Couples,34.99,Aug
8/31/2020,CANADA,Shopify,F2,New,98,14789,2020-08-31,31,5,8,2020,Middle Aged,Families,150.91,Aug
8/31/2020,SOUTH AMERICA,Shopify,C2,Existing,134,26393,2020-08-31,31,5,8,2020,Middle Aged,Couples,196.96,Aug
8/24/2020,AFRICA,Retail,unknown,Guest,1548059,44081216,2020-08-24,24,4,8,2020,unknown,unknown,28.48,Aug
8/24/2020,USA,Shopify,F2,Existing,1898,397206,2020-08-24,24,4,8,2020,Middle Aged,Families,209.28,Aug
8/24/2020,AFRICA,Shopify,F1,Existing,2592,489706,2020-08-24,24,4,8,2020,Young Adults,Families,188.93,Aug
8/24/2020,CANADA,Shopify,F2,Existing,1350,258395,2020-08-24,24,4,8,2020,Middle Aged,Families,191.4,Aug
8/24/2020,USA,Retail,F2,New,28566,1082176,2020-08-24,24,4,8,2020,Middle Aged,Families,37.88,Aug
8/24/2020,OCEANIA,Shopify,unknown,New,430,71730,2020-08-24,24,4,8,2020,unknown,unknown,166.81,Aug
8/24/2020,CANADA,Retail,C1,New,30970,809732,2020-08-24,24,4,8,2020,Young Adults,Couples,26.15,Aug
8/24/2020,USA,Shopify,C1,Existing,773,138404,2020-08-24,24,4,8,2020,Young Adults,Couples,179.05,Aug
8/24/2020,EUROPE,Retail,unknown,Existing,2986,136429,2020-08-24,24,4,8,2020,unknown,unknown,45.69,Aug
8/24/2020,CANADA,Retail,C4,Existing,29326,1464490,2020-08-24,24,4,8,2020,Retirees,Couples,49.94,Aug
8/24/2020,EUROPE,Retail,unknown,Guest,98743,3383683,2020-08-24,24,4,8,2020,unknown,unknown,34.27,Aug
8/24/2020,CANADA,Retail,C4,New,13219,437390,2020-08-24,24,4,8,2020,Retirees,Couples,33.09,Aug
8/24/2020,USA,Shopify,C4,Existing,167,32507,2020-08-24,24,4,8,2020,Retirees,Couples,194.65,Aug
8/24/2020,SOUTH AMERICA,Shopify,C4,Existing,5,988,2020-08-24,24,4,8,2020,Retirees,Couples,197.6,Aug
8/24/2020,SOUTH AMERICA,Shopify,C2,New,46,7823,2020-08-24,24,4,8,2020,Middle Aged,Couples,170.07,Aug
8/24/2020,OCEANIA,Retail,C4,New,65546,2023506,2020-08-24,24,4,8,2020,Retirees,Couples,30.87,Aug
8/24/2020,EUROPE,Retail,F1,New,932,40229,2020-08-24,24,4,8,2020,Young Adults,Families,43.16,Aug
8/24/2020,SOUTH AMERICA,Shopify,F2,Existing,30,6585,2020-08-24,24,4,8,2020,Middle Aged,Families,219.5,Aug
8/24/2020,EUROPE,Shopify,F1,Existing,132,26362,2020-08-24,24,4,8,2020,Young Adults,Families,199.71,Aug
8/24/2020,ASIA,Shopify,unknown,New,318,50284,2020-08-24,24,4,8,2020,unknown,unknown,158.13,Aug
8/24/2020,AFRICA,Retail,C3,Existing,287091,14534326,2020-08-24,24,4,8,2020,Retirees,Couples,50.63,Aug
8/24/2020,SOUTH AMERICA,Retail,F2,Existing,1127,50201,2020-08-24,24,4,8,2020,Middle Aged,Families,44.54,Aug
8/24/2020,AFRICA,Retail,F3,New,69461,2470906,2020-08-24,24,4,8,2020,Retirees,Families,35.57,Aug
8/24/2020,CANADA,Retail,F2,New,18109,637913,2020-08-24,24,4,8,2020,Middle Aged,Families,35.23,Aug
8/24/2020,CANADA,Shopify,unknown,Existing,76,13605,2020-08-24,24,4,8,2020,unknown,unknown,179.01,Aug
8/24/2020,ASIA,Retail,C2,Existing,129144,4996901,2020-08-24,24,4,8,2020,Middle Aged,Couples,38.69,Aug
8/24/2020,ASIA,Shopify,C4,New,40,6803,2020-08-24,24,4,8,2020,Retirees,Couples,170.08,Aug
8/24/2020,EUROPE,Shopify,C3,New,14,3295,2020-08-24,24,4,8,2020,Retirees,Couples,235.36,Aug
8/24/2020,OCEANIA,Shopify,F2,Existing,6502,1307272,2020-08-24,24,4,8,2020,Middle Aged,Families,201.06,Aug
8/24/2020,ASIA,Shopify,C1,New,269,35424,2020-08-24,24,4,8,2020,Young Adults,Couples,131.69,Aug
8/24/2020,OCEANIA,Shopify,C1,Existing,2673,471401,2020-08-24,24,4,8,2020,Young Adults,Couples,176.36,Aug
8/24/2020,USA,Shopify,C1,New,151,21917,2020-08-24,24,4,8,2020,Young Adults,Couples,145.15,Aug
8/24/2020,SOUTH AMERICA,Shopify,C1,New,16,2666,2020-08-24,24,4,8,2020,Young Adults,Couples,166.62,Aug
8/24/2020,SOUTH AMERICA,Retail,F2,New,446,17385,2020-08-24,24,4,8,2020,Middle Aged,Families,38.98,Aug
8/24/2020,USA,Retail,unknown,New,21594,919265,2020-08-24,24,4,8,2020,unknown,unknown,42.57,Aug
8/24/2020,AFRICA,Shopify,F2,Existing,4689,928412,2020-08-24,24,4,8,2020,Middle Aged,Families,198.0,Aug
8/24/2020,CANADA,Shopify,C4,Existing,89,16312,2020-08-24,24,4,8,2020,Retirees,Couples,183.28,Aug
8/24/2020,EUROPE,Retail,F3,Existing,18657,1116468,2020-08-24,24,4,8,2020,Retirees,Families,59.84,Aug
8/24/2020,SOUTH AMERICA,Retail,C2,New,949,29642,2020-08-24,24,4,8,2020,Middle Aged,Couples,31.23,Aug
8/24/2020,OCEANIA,Shopify,C2,New,762,126151,2020-08-24,24,4,8,2020,Middle Aged,Couples,165.55,Aug
8/24/2020,OCEANIA,Retail,C2,Existing,169736,6645099,2020-08-24,24,4,8,2020,Middle Aged,Couples,39.15,Aug
8/24/2020,USA,Retail,F1,Existing,40597,2371526,2020-08-24,24,4,8,2020,Young Adults,Families,58.42,Aug
8/24/2020,OCEANIA,Shopify,C4,New,96,13461,2020-08-24,24,4,8,2020,Retirees,Couples,140.22,Aug
8/24/2020,AFRICA,Shopify,C1,New,293,39564,2020-08-24,24,4,8,2020,Young Adults,Couples,135.03,Aug
8/24/2020,CANADA,Shopify,C2,Existing,695,120729,2020-08-24,24,4,8,2020,Middle Aged,Couples,173.71,Aug
8/24/2020,AFRICA,Shopify,C1,Existing,1658,270496,2020-08-24,24,4,8,2020,Young Adults,Couples,163.15,Aug
8/24/2020,ASIA,Shopify,C3,New,301,45870,2020-08-24,24,4,8,2020,Retirees,Couples,152.39,Aug
8/24/2020,CANADA,Shopify,unknown,New,84,13692,2020-08-24,24,4,8,2020,unknown,unknown,163.0,Aug
8/24/2020,AFRICA,Shopify,C4,New,62,10269,2020-08-24,24,4,8,2020,Retirees,Couples,165.63,Aug
8/24/2020,SOUTH AMERICA,Shopify,unknown,Existing,5,760,2020-08-24,24,4,8,2020,unknown,unknown,152.0,Aug
8/24/2020,CANADA,Shopify,F3,New,27,3387,2020-08-24,24,4,8,2020,Retirees,Families,125.44,Aug
8/24/2020,ASIA,Shopify,F2,Existing,2947,567165,2020-08-24,24,4,8,2020,Middle Aged,Families,192.46,Aug
8/24/2020,ASIA,Retail,C3,Existing,244816,11196782,2020-08-24,24,4,8,2020,Retirees,Couples,45.74,Aug
8/24/2020,USA,Shopify,unknown,Existing,154,34932,2020-08-24,24,4,8,2020,unknown,unknown,226.83,Aug
8/24/2020,OCEANIA,Shopify,C4,Existing,687,125849,2020-08-24,24,4,8,2020,Retirees,Couples,183.19,Aug
8/24/2020,USA,Retail,C4,Existing,40986,2227688,2020-08-24,24,4,8,2020,Retirees,Couples,54.35,Aug
8/24/2020,ASIA,Retail,C1,New,134550,3010765,2020-08-24,24,4,8,2020,Young Adults,Couples,22.38,Aug
8/24/2020,SOUTH AMERICA,Retail,F1,Existing,773,31067,2020-08-24,24,4,8,2020,Young Adults,Families,40.19,Aug
8/24/2020,EUROPE,Shopify,C2,Existing,151,47032,2020-08-24,24,4,8,2020,Middle Aged,Couples,311.47,Aug
8/24/2020,SOUTH AMERICA,Retail,unknown,Existing,314,9372,2020-08-24,24,4,8,2020,unknown,unknown,29.85,Aug
8/24/2020,OCEANIA,Retail,C4,Existing,152920,7470104,2020-08-24,24,4,8,2020,Retirees,Couples,48.85,Aug
8/24/2020,USA,Shopify,C3,Existing,1420,310461,2020-08-24,24,4,8,2020,Retirees,Couples,218.63,Aug
8/24/2020,EUROPE,Shopify,C4,Existing,20,6265,2020-08-24,24,4,8,2020,Retirees,Couples,313.25,Aug
8/24/2020,AFRICA,Retail,C2,Existing,113188,4841694,2020-08-24,24,4,8,2020,Middle Aged,Couples,42.78,Aug
8/24/2020,ASIA,Retail,C4,New,53411,1547953,2020-08-24,24,4,8,2020,Retirees,Couples,28.98,Aug
8/24/2020,SOUTH AMERICA,Retail,C1,New,2393,52387,2020-08-24,24,4,8,2020,Young Adults,Couples,21.89,Aug
8/24/2020,USA,Shopify,C2,New,238,36620,2020-08-24,24,4,8,2020,Middle Aged,Couples,153.87,Aug
8/24/2020,CANADA,Shopify,C1,Existing,555,89309,2020-08-24,24,4,8,2020,Young Adults,Couples,160.92,Aug
8/24/2020,EUROPE,Retail,C3,Existing,15076,813088,2020-08-24,24,4,8,2020,Retirees,Couples,53.93,Aug
8/24/2020,SOUTH AMERICA,Shopify,unknown,New,38,7671,2020-08-24,24,4,8,2020,unknown,unknown,201.87,Aug
8/24/2020,SOUTH AMERICA,Retail,C1,Existing,3053,82693,2020-08-24,24,4,8,2020,Young Adults,Couples,27.09,Aug
8/24/2020,AFRICA,Shopify,C2,New,386,58239,2020-08-24,24,4,8,2020,Middle Aged,Couples,150.88,Aug
8/24/2020,OCEANIA,Retail,F2,Existing,348114,18083790,2020-08-24,24,4,8,2020,Middle Aged,Families,51.95,Aug
8/24/2020,CANADA,Retail,F1,New,6852,266751,2020-08-24,24,4,8,2020,Young Adults,Families,38.93,Aug
8/24/2020,EUROPE,Retail,F1,Existing,6739,378826,2020-08-24,24,4,8,2020,Young Adults,Families,56.21,Aug
8/24/2020,ASIA,Retail,unknown,New,64558,2208090,2020-08-24,24,4,8,2020,unknown,unknown,34.2,Aug
8/24/2020,EUROPE,Retail,F2,New,1652,74178,2020-08-24,24,4,8,2020,Middle Aged,Families,44.9,Aug
8/24/2020,SOUTH AMERICA,Retail,F1,New,292,11098,2020-08-24,24,4,8,2020,Young Adults,Families,38.01,Aug
8/24/2020,CANADA,Shopify,C3,Existing,799,152027,2020-08-24,24,4,8,2020,Retirees,Couples,190.27,Aug
8/24/2020,EUROPE,Retail,C1,Existing,14862,625492,2020-08-24,24,4,8,2020,Young Adults,Couples,42.09,Aug
8/24/2020,AFRICA,Shopify,unknown,Existing,338,66080,2020-08-24,24,4,8,2020,unknown,unknown,195.5,Aug
8/24/2020,OCEANIA,Retail,C1,Existing,261672,9346295,2020-08-24,24,4,8,2020,Young Adults,Couples,35.72,Aug
8/24/2020,SOUTH AMERICA,Shopify,C3,New,17,2140,2020-08-24,24,4,8,2020,Retirees,Couples,125.88,Aug
8/24/2020,CANADA,Shopify,F1,New,55,8698,2020-08-24,24,4,8,2020,Young Adults,Families,158.15,Aug
8/24/2020,CANADA,Retail,F3,New,19493,680924,2020-08-24,24,4,8,2020,Retirees,Families,34.93,Aug
8/24/2020,USA,Retail,C4,New,18943,679544,2020-08-24,24,4,8,2020,Retirees,Couples,35.87,Aug
8/24/2020,SOUTH AMERICA,Retail,C4,New,279,10733,2020-08-24,24,4,8,2020,Retirees,Couples,38.47,Aug
8/24/2020,SOUTH AMERICA,Retail,unknown,New,1202,42883,2020-08-24,24,4,8,2020,unknown,unknown,35.68,Aug
8/24/2020,SOUTH AMERICA,Shopify,F1,New,7,1292,2020-08-24,24,4,8,2020,Young Adults,Families,184.57,Aug
8/24/2020,SOUTH AMERICA,Shopify,F3,Existing,36,8036,2020-08-24,24,4,8,2020,Retirees,Families,223.22,Aug
8/24/2020,USA,Shopify,C4,New,28,4463,2020-08-24,24,4,8,2020,Retirees,Couples,159.39,Aug
8/24/2020,EUROPE,Retail,F2,Existing,14483,840537,2020-08-24,24,4,8,2020,Middle Aged,Families,58.04,Aug
8/24/2020,USA,Retail,F3,New,29273,1096534,2020-08-24,24,4,8,2020,Retirees,Families,37.46,Aug
8/24/2020,EUROPE,Shopify,C1,Existing,96,20686,2020-08-24,24,4,8,2020,Young Adults,Couples,215.48,Aug
8/24/2020,OCEANIA,Shopify,unknown,Guest,10804,1931973,2020-08-24,24,4,8,2020,unknown,unknown,178.82,Aug
8/24/2020,USA,Retail,F2,Existing,96492,5452817,2020-08-24,24,4,8,2020,Middle Aged,Families,56.51,Aug
8/24/2020,USA,Shopify,unknown,New,128,20669,2020-08-24,24,4,8,2020,unknown,unknown,161.48,Aug
8/24/2020,USA,Retail,C1,Existing,58184,2456263,2020-08-24,24,4,8,2020,Young Adults,Couples,42.22,Aug
8/24/2020,EUROPE,Retail,C2,New,2918,106346,2020-08-24,24,4,8,2020,Middle Aged,Couples,36.44,Aug
8/24/2020,SOUTH AMERICA,Shopify,F2,New,5,641,2020-08-24,24,4,8,2020,Middle Aged,Families,128.2,Aug
8/24/2020,AFRICA,Retail,F2,New,65760,2337007,2020-08-24,24,4,8,2020,Middle Aged,Families,35.54,Aug
8/24/2020,ASIA,Retail,F1,Existing,94451,4573475,2020-08-24,24,4,8,2020,Young Adults,Families,48.42,Aug
8/24/2020,AFRICA,Retail,F2,Existing,279576,14854110,2020-08-24,24,4,8,2020,Middle Aged,Families,53.13,Aug
8/24/2020,CANADA,Retail,C2,Existing,23267,1015278,2020-08-24,24,4,8,2020,Middle Aged,Couples,43.64,Aug
8/24/2020,AFRICA,Retail,C1,Existing,188391,6906988,2020-08-24,24,4,8,2020,Young Adults,Couples,36.66,Aug
8/24/2020,ASIA,Shopify,F2,New,239,34728,2020-08-24,24,4,8,2020,Middle Aged,Families,145.31,Aug
8/24/2020,ASIA,Retail,C3,New,121636,3741035,2020-08-24,24,4,8,2020,Retirees,Couples,30.76,Aug
8/24/2020,ASIA,Retail,F3,New,90129,2819086,2020-08-24,24,4,8,2020,Retirees,Families,31.28,Aug
8/24/2020,CANADA,Retail,F2,Existing,61805,3241876,2020-08-24,24,4,8,2020,Middle Aged,Families,52.45,Aug
8/24/2020,EUROPE,Retail,F3,New,1735,71648,2020-08-24,24,4,8,2020,Retirees,Families,41.3,Aug
8/24/2020,ASIA,Shopify,C4,Existing,287,52221,2020-08-24,24,4,8,2020,Retirees,Couples,181.95,Aug
8/24/2020,SOUTH AMERICA,Shopify,F3,New,4,809,2020-08-24,24,4,8,2020,Retirees,Families,202.25,Aug
8/24/2020,EUROPE,Shopify,unknown,New,14,3630,2020-08-24,24,4,8,2020,unknown,unknown,259.29,Aug
8/24/2020,CANADA,Retail,C1,Existing,56667,2280564,2020-08-24,24,4,8,2020,Young Adults,Couples,40.25,Aug
8/24/2020,OCEANIA,Shopify,unknown,Existing,563,115870,2020-08-24,24,4,8,2020,unknown,unknown,205.81,Aug
8/24/2020,AFRICA,Shopify,unknown,Guest,5776,1033296,2020-08-24,24,4,8,2020,unknown,unknown,178.89,Aug
8/24/2020,AFRICA,Shopify,C2,Existing,2603,500046,2020-08-24,24,4,8,2020,Middle Aged,Couples,192.1,Aug
8/24/2020,EUROPE,Shopify,F3,Existing,113,29492,2020-08-24,24,4,8,2020,Retirees,Families,260.99,Aug
8/24/2020,CANADA,Shopify,C2,New,93,14157,2020-08-24,24,4,8,2020,Middle Aged,Couples,152.23,Aug
8/24/2020,SOUTH AMERICA,Retail,F3,Existing,1330,64047,2020-08-24,24,4,8,2020,Retirees,Families,48.16,Aug
8/24/2020,USA,Shopify,C3,New,160,26524,2020-08-24,24,4,8,2020,Retirees,Couples,165.78,Aug
8/24/2020,OCEANIA,Retail,unknown,Guest,2433987,64142815,2020-08-24,24,4,8,2020,unknown,unknown,26.35,Aug
8/24/2020,ASIA,Shopify,C1,Existing,1254,214075,2020-08-24,24,4,8,2020,Young Adults,Couples,170.71,Aug
8/24/2020,AFRICA,Shopify,unknown,New,311,54039,2020-08-24,24,4,8,2020,unknown,unknown,173.76,Aug
8/24/2020,OCEANIA,Retail,F1,Existing,146120,7374481,2020-08-24,24,4,8,2020,Young Adults,Families,50.47,Aug
8/24/2020,AFRICA,Retail,C4,New,47161,1561210,2020-08-24,24,4,8,2020,Retirees,Couples,33.1,Aug
8/24/2020,EUROPE,Retail,C2,Existing,9838,469133,2020-08-24,24,4,8,2020,Middle Aged,Couples,47.69,Aug
8/24/2020,SOUTH AMERICA,Shopify,C1,Existing,67,11980,2020-08-24,24,4,8,2020,Young Adults,Couples,178.81,Aug
8/24/2020,OCEANIA,Retail,C3,Existing,343102,16616246,2020-08-24,24,4,8,2020,Retirees,Couples,48.43,Aug
8/24/2020,EUROPE,Shopify,C3,Existing,159,43242,2020-08-24,24,4,8,2020,Retirees,Couples,271.96,Aug
8/24/2020,ASIA,Retail,F2,Existing,220882,10645503,2020-08-24,24,4,8,2020,Middle Aged,Families,48.2,Aug
8/24/2020,AFRICA,Retail,F3,Existing,407927,22769738,2020-08-24,24,4,8,2020,Retirees,Families,55.82,Aug
8/24/2020,ASIA,Retail,F3,Existing,403795,20476242,2020-08-24,24,4,8,2020,Retirees,Families,50.71,Aug
8/24/2020,OCEANIA,Retail,F1,New,42198,1524244,2020-08-24,24,4,8,2020,Young Adults,Families,36.12,Aug
8/24/2020,EUROPE,Shopify,F1,New,6,1407,2020-08-24,24,4,8,2020,Young Adults,Families,234.5,Aug
8/24/2020,CANADA,Retail,C2,New,15253,528808,2020-08-24,24,4,8,2020,Middle Aged,Couples,34.67,Aug
8/24/2020,AFRICA,Shopify,C3,New,315,53692,2020-08-24,24,4,8,2020,Retirees,Couples,170.45,Aug
8/24/2020,OCEANIA,Shopify,F3,New,192,33223,2020-08-24,24,4,8,2020,Retirees,Families,173.04,Aug
8/24/2020,AFRICA,Shopify,C4,Existing,404,78136,2020-08-24,24,4,8,2020,Retirees,Couples,193.41,Aug
8/24/2020,SOUTH AMERICA,Retail,unknown,Guest,405864,16290625,2020-08-24,24,4,8,2020,unknown,unknown,40.14,Aug
8/24/2020,USA,Retail,C2,New,27156,996924,2020-08-24,24,4,8,2020,Middle Aged,Couples,36.71,Aug
8/24/2020,SOUTH AMERICA,Shopify,F1,Existing,64,13714,2020-08-24,24,4,8,2020,Young Adults,Families,214.28,Aug
8/24/2020,OCEANIA,Retail,C1,New,176101,4182786,2020-08-24,24,4,8,2020,Young Adults,Couples,23.75,Aug
8/24/2020,EUROPE,Shopify,C1,New,14,2836,2020-08-24,24,4,8,2020,Young Adults,Couples,202.57,Aug
8/24/2020,ASIA,Shopify,C2,Existing,2297,413897,2020-08-24,24,4,8,2020,Middle Aged,Couples,180.19,Aug
8/24/2020,USA,Shopify,F3,New,52,9137,2020-08-24,24,4,8,2020,Retirees,Families,175.71,Aug
8/24/2020,EUROPE,Retail,C3,New,3841,159543,2020-08-24,24,4,8,2020,Retirees,Couples,41.54,Aug
8/24/2020,CANADA,Retail,F1,Existing,24088,1298505,2020-08-24,24,4,8,2020,Young Adults,Families,53.91,Aug
8/24/2020,CANADA,Retail,unknown,Guest,394587,10941951,2020-08-24,24,4,8,2020,unknown,unknown,27.73,Aug
8/24/2020,USA,Shopify,F3,Existing,974,207813,2020-08-24,24,4,8,2020,Retirees,Families,213.36,Aug
8/24/2020,AFRICA,Retail,F1,Existing,98813,5239692,2020-08-24,24,4,8,2020,Young Adults,Families,53.03,Aug
8/24/2020,OCEANIA,Retail,C2,New,112315,3330717,2020-08-24,24,4,8,2020,Middle Aged,Couples,29.66,Aug
8/24/2020,USA,Retail,F1,New,12337,537132,2020-08-24,24,4,8,2020,Young Adults,Families,43.54,Aug
8/24/2020,EUROPE,Shopify,C2,New,12,3280,2020-08-24,24,4,8,2020,Middle Aged,Couples,273.33,Aug
8/24/2020,USA,Retail,C3,Existing,103120,5765461,2020-08-24,24,4,8,2020,Retirees,Couples,55.91,Aug
8/24/2020,EUROPE,Retail,C4,Existing,4953,266237,2020-08-24,24,4,8,2020,Retirees,Couples,53.75,Aug
8/24/2020,CANADA,Shopify,F3,Existing,650,131072,2020-08-24,24,4,8,2020,Retirees,Families,201.65,Aug
8/24/2020,CANADA,Shopify,C1,New,80,10467,2020-08-24,24,4,8,2020,Young Adults,Couples,130.84,Aug
8/24/2020,SOUTH AMERICA,Shopify,C2,Existing,124,25194,2020-08-24,24,4,8,2020,Middle Aged,Couples,203.18,Aug
8/24/2020,USA,Retail,C3,New,47022,1797843,2020-08-24,24,4,8,2020,Retirees,Couples,38.23,Aug
8/24/2020,SOUTH AMERICA,Retail,C3,New,952,38345,2020-08-24,24,4,8,2020,Retirees,Couples,40.28,Aug
8/24/2020,ASIA,Retail,C1,Existing,188753,6315069,2020-08-24,24,4,8,2020,Young Adults,Couples,33.46,Aug
8/24/2020,EUROPE,Retail,unknown,New,2962,129020,2020-08-24,24,4,8,2020,unknown,unknown,43.56,Aug
8/24/2020,AFRICA,Retail,C2,New,58705,1860988,2020-08-24,24,4,8,2020,Middle Aged,Couples,31.7,Aug
8/24/2020,AFRICA,Shopify,F3,Existing,2331,486331,2020-08-24,24,4,8,2020,Retirees,Families,208.64,Aug
8/24/2020,ASIA,Shopify,F1,New,208,28542,2020-08-24,24,4,8,2020,Young Adults,Families,137.22,Aug
8/24/2020,SOUTH AMERICA,Shopify,C3,Existing,91,18712,2020-08-24,24,4,8,2020,Retirees,Couples,205.63,Aug
8/24/2020,OCEANIA,Retail,C3,New,155586,5133194,2020-08-24,24,4,8,2020,Retirees,Couples,32.99,Aug
8/24/2020,ASIA,Retail,C2,New,87964,2462103,2020-08-24,24,4,8,2020,Middle Aged,Couples,27.99,Aug
8/24/2020,EUROPE,Retail,C4,New,1374,50412,2020-08-24,24,4,8,2020,Retirees,Couples,36.69,Aug
8/24/2020,USA,Retail,C1,New,37271,1064389,2020-08-24,24,4,8,2020,Young Adults,Couples,28.56,Aug
8/24/2020,USA,Retail,unknown,Existing,13157,697708,2020-08-24,24,4,8,2020,unknown,unknown,53.03,Aug
8/24/2020,AFRICA,Retail,C3,New,111964,3967870,2020-08-24,24,4,8,2020,Retirees,Couples,35.44,Aug
8/24/2020,ASIA,Retail,F1,New,31513,1032953,2020-08-24,24,4,8,2020,Young Adults,Families,32.78,Aug
8/24/2020,OCEANIA,Shopify,C2,Existing,4527,863537,2020-08-24,24,4,8,2020,Middle Aged,Couples,190.75,Aug
8/24/2020,USA,Shopify,F1,Existing,1334,258305,2020-08-24,24,4,8,2020,Young Adults,Families,193.63,Aug
8/24/2020,EUROPE,Retail,C1,New,4520,135256,2020-08-24,24,4,8,2020,Young Adults,Couples,29.92,Aug
8/24/2020,CANADA,Shopify,C3,New,106,16974,2020-08-24,24,4,8,2020,Retirees,Couples,160.13,Aug
8/24/2020,OCEANIA,Retail,unknown,Existing,45824,1869997,2020-08-24,24,4,8,2020,unknown,unknown,40.81,Aug
8/24/2020,ASIA,Shopify,unknown,Guest,5867,976399,2020-08-24,24,4,8,2020,unknown,unknown,166.42,Aug
8/24/2020,EUROPE,Shopify,F2,Existing,216,47335,2020-08-24,24,4,8,2020,Middle Aged,Families,219.14,Aug
8/24/2020,CANADA,Retail,unknown,Existing,7536,360482,2020-08-24,24,4,8,2020,unknown,unknown,47.83,Aug
8/24/2020,CANADA,Shopify,F1,Existing,769,133782,2020-08-24,24,4,8,2020,Young Adults,Families,173.97,Aug
8/24/2020,OCEANIA,Shopify,C3,New,536,86927,2020-08-24,24,4,8,2020,Retirees,Couples,162.18,Aug
8/24/2020,ASIA,Shopify,F3,New,115,17670,2020-08-24,24,4,8,2020,Retirees,Families,153.65,Aug
8/24/2020,SOUTH AMERICA,Retail,C2,Existing,987,38556,2020-08-24,24,4,8,2020,Middle Aged,Couples,39.06,Aug
8/24/2020,SOUTH AMERICA,Shopify,C4,New,4,486,2020-08-24,24,4,8,2020,Retirees,Couples,121.5,Aug
8/24/2020,ASIA,Retail,unknown,Guest,1912461,48873892,2020-08-24,24,4,8,2020,unknown,unknown,25.56,Aug
8/24/2020,OCEANIA,Retail,F2,New,92755,3192813,2020-08-24,24,4,8,2020,Middle Aged,Families,34.42,Aug
8/24/2020,OCEANIA,Shopify,F2,New,413,64341,2020-08-24,24,4,8,2020,Middle Aged,Families,155.79,Aug
8/24/2020,USA,Shopify,F1,New,130,20685,2020-08-24,24,4,8,2020,Young Adults,Families,159.12,Aug
8/24/2020,USA,Retail,unknown,Guest,527116,16395314,2020-08-24,24,4,8,2020,unknown,unknown,31.1,Aug
8/24/2020,ASIA,Shopify,F3,Existing,1879,387214,2020-08-24,24,4,8,2020,Retirees,Families,206.07,Aug
8/24/2020,OCEANIA,Shopify,F1,New,365,55996,2020-08-24,24,4,8,2020,Young Adults,Families,153.41,Aug
8/24/2020,OCEANIA,Shopify,F1,Existing,4361,836190,2020-08-24,24,4,8,2020,Young Adults,Families,191.74,Aug
8/24/2020,EUROPE,Shopify,unknown,Guest,370,89676,2020-08-24,24,4,8,2020,unknown,unknown,242.37,Aug
8/24/2020,CANADA,Retail,C3,Existing,62514,3154333,2020-08-24,24,4,8,2020,Retirees,Couples,50.46,Aug
8/24/2020,CANADA,Shopify,unknown,Guest,1697,288470,2020-08-24,24,4,8,2020,unknown,unknown,169.99,Aug
8/24/2020,OCEANIA,Shopify,F3,Existing,3720,777026,2020-08-24,24,4,8,2020,Retirees,Families,208.88,Aug
8/24/2020,AFRICA,Retail,C1,New,99449,2478289,2020-08-24,24,4,8,2020,Young Adults,Couples,24.92,Aug
8/24/2020,ASIA,Shopify,unknown,Existing,375,70227,2020-08-24,24,4,8,2020,unknown,unknown,187.27,Aug
8/24/2020,CANADA,Retail,F3,Existing,94749,5212768,2020-08-24,24,4,8,2020,Retirees,Families,55.02,Aug
8/24/2020,USA,Shopify,C2,Existing,1367,267523,2020-08-24,24,4,8,2020,Middle Aged,Couples,195.7,Aug
