week_date,region,platform,segment,customer_type,transactions,sales
8/24/2020,USA,Shopify,F2,New,147,24784
8/17/2020,AFRICA,Retail,C2,New,58185,1773019
8/17/2020,USA,Retail,null,Guest,522222,16139861
8/17/2020,EUROPE,Shopify,F3,New,2,199
8/17/2020,AFRICA,Retail,C3,New,110560,3828901
8/17/2020,SOUTH AMERICA,Retail,C2,Existing,1057,40596
8/17/2020,USA,Shopify,C4,New,25,4001
8/17/2020,EUROPE,Retail,C3,New,3943,166106
8/17/2020,CANADA,Retail,null,Guest,394129,10905332
8/17/2020,ASIA,Retail,F3,New,86288,2644212
8/17/2020,EUROPE,Shopify,F3,Existing,125,32059
8/17/2020,ASIA,Shopify,C3,Existing,2023,398543
8/17/2020,OCEANIA,Shopify,C2,Existing,4440,835663
8/17/2020,USA,Shopify,F1,Existing,1318,244502
8/17/2020,AFRICA,Shopify,F3,Existing,2391,486614
8/17/2020,OCEANIA,Shopify,C4,New,100,13673
8/17/2020,EUROPE,Shopify,C2,Existing,160,50681
8/17/2020,OCEANIA,Shopify,F1,Existing,4324,800804
8/17/2020,EUROPE,Shopify,F2,New,8,1412
8/17/2020,SOUTH AMERICA,Shopify,null,New,47,8678
8/17/2020,SOUTH AMERICA,Retail,C4,New,257,9779
8/17/2020,USA,Shopify,F2,New,146,22610
8/17/2020,CANADA,Retail,F2,New,17290,596390
8/17/2020,SOUTH AMERICA,Shopify,F2,Existing,38,7745
8/17/2020,OCEANIA,Retail,F3,Existing,547839,29942596
8/17/2020,ASIA,Retail,null,Existing,31425,1266247
8/17/2020,AFRICA,Retail,F1,Existing,97251,5073372
8/17/2020,ASIA,Retail,C3,Existing,241748,10896424
8/17/2020,AFRICA,Shopify,C2,Existing,2472,466859
8/17/2020,ASIA,Retail,F1,New,29713,916054
8/17/2020,ASIA,Retail,F2,New,67417,2037182
8/17/2020,USA,Shopify,F2,Existing,1913,373940
8/17/2020,OCEANIA,Shopify,F2,New,393,65504
8/17/2020,AFRICA,Retail,F3,Existing,406435,22773234
8/17/2020,OCEANIA,Shopify,C3,Existing,4507,913223
8/17/2020,USA,Retail,F2,New,27467,983842
8/17/2020,SOUTH AMERICA,Retail,F2,New,408,14221
8/17/2020,SOUTH AMERICA,Retail,F1,Existing,781,32930
8/17/2020,CANADA,Shopify,C4,Existing,105,18084
8/17/2020,USA,Shopify,C1,New,141,21468
8/17/2020,EUROPE,Retail,C4,Existing,5022,265997
8/17/2020,SOUTH AMERICA,Retail,C3,Existing,1315,60436
8/17/2020,OCEANIA,Retail,null,Existing,41040,1675283
8/17/2020,EUROPE,Shopify,null,Existing,14,3020
8/17/2020,SOUTH AMERICA,Retail,null,New,1212,41059
8/17/2020,CANADA,Retail,F1,Existing,23679,1250772
8/17/2020,AFRICA,Shopify,null,Guest,5686,1002507
8/17/2020,ASIA,Retail,null,Guest,1902128,47810123
8/17/2020,AFRICA,Retail,F2,New,63188,2153208
8/17/2020,EUROPE,Retail,F3,Existing,18778,1134144
8/17/2020,ASIA,Retail,F3,Existing,396928,19877010
8/17/2020,OCEANIA,Retail,F1,New,39578,1277367
8/17/2020,CANADA,Retail,F3,Existing,94458,5273053
8/17/2020,SOUTH AMERICA,Shopify,C4,Existing,7,1699
8/17/2020,ASIA,Shopify,F1,Existing,2072,355884
8/17/2020,AFRICA,Shopify,F2,New,251,41827
8/17/2020,OCEANIA,Retail,F3,New,108535,3617509
8/17/2020,CANADA,Shopify,C1,New,89,10924
8/17/2020,CANADA,Retail,C4,Existing,29124,1446964
8/17/2020,ASIA,Shopify,C1,Existing,1299,212219
8/17/2020,AFRICA,Shopify,C3,Existing,2637,524853
8/17/2020,SOUTH AMERICA,Retail,C3,New,890,31608
8/17/2020,EUROPE,Retail,C4,New,1500,58876
8/17/2020,ASIA,Shopify,C4,Existing,294,53030
8/17/2020,OCEANIA,Retail,null,New,78921,2729635
8/17/2020,EUROPE,Shopify,null,New,12,2224
8/17/2020,EUROPE,Retail,F1,New,905,38114
8/17/2020,EUROPE,Shopify,null,Guest,337,84305
8/17/2020,EUROPE,Retail,F3,New,1748,74690
8/17/2020,CANADA,Retail,F2,Existing,61465,3274278
8/17/2020,CANADA,Shopify,C4,New,13,1633
8/17/2020,EUROPE,Shopify,F1,New,5,1068
8/17/2020,OCEANIA,Retail,F1,Existing,142729,7066700
8/17/2020,CANADA,Shopify,null,Existing,73,12192
8/17/2020,ASIA,Shopify,F2,Existing,2966,556672
8/17/2020,AFRICA,Shopify,C4,New,64,9569
8/17/2020,OCEANIA,Retail,C4,New,63555,1931124
8/17/2020,EUROPE,Retail,C2,Existing,9865,471211
8/17/2020,EUROPE,Shopify,C4,New,2,593
8/17/2020,AFRICA,Shopify,C3,New,308,46232
8/17/2020,USA,Retail,C2,New,25953,880164
8/17/2020,AFRICA,Retail,F1,New,22013,766933
8/17/2020,CANADA,Retail,C2,New,14892,483235
8/17/2020,AFRICA,Retail,null,New,55825,2166279
8/17/2020,OCEANIA,Shopify,F3,New,195,35185
8/17/2020,ASIA,Shopify,C2,New,434,61480
8/17/2020,ASIA,Retail,C4,New,51138,1441867
8/17/2020,SOUTH AMERICA,Retail,C1,New,2471,52721
8/17/2020,OCEANIA,Retail,C2,Existing,167670,6472772
8/17/2020,USA,Retail,F1,Existing,39435,2224654
8/17/2020,USA,Retail,C2,Existing,42876,2078217
8/17/2020,AFRICA,Retail,C2,Existing,112344,4764104
8/17/2020,ASIA,Retail,C2,Existing,127517,4804807
8/17/2020,ASIA,Shopify,C4,New,40,5799
8/17/2020,CANADA,Shopify,null,New,77,12880
8/17/2020,SOUTH AMERICA,Shopify,F3,Existing,25,5742
8/17/2020,CANADA,Retail,C3,New,27988,958584
8/17/2020,SOUTH AMERICA,Shopify,C3,Existing,100,20831
8/17/2020,SOUTH AMERICA,Shopify,F3,New,2,354
8/17/2020,USA,Retail,C1,Existing,57901,2396327
8/17/2020,USA,Shopify,F3,Existing,950,196866
8/17/2020,EUROPE,Retail,C1,Existing,15063,659557
8/17/2020,ASIA,Shopify,C2,Existing,2292,405589
8/17/2020,OCEANIA,Shopify,null,Guest,10825,1941072
8/17/2020,OCEANIA,Retail,C3,Existing,340247,16388534
8/17/2020,ASIA,Retail,F1,Existing,92564,4369157
8/17/2020,ASIA,Shopify,C1,New,277,34274
8/17/2020,AFRICA,Retail,C3,Existing,287567,14503756
8/17/2020,EUROPE,Retail,C2,New,2972,105769
8/17/2020,OCEANIA,Shopify,C3,New,547,94505
8/17/2020,OCEANIA,Retail,C1,New,173936,3912906
8/17/2020,CANADA,Retail,null,Existing,6918,317465
8/17/2020,CANADA,Shopify,F1,Existing,760,128297
8/17/2020,CANADA,Shopify,F3,Existing,658,123399
8/17/2020,SOUTH AMERICA,Shopify,C2,Existing,139,28697
8/17/2020,CANADA,Retail,C3,Existing,61676,3137725
8/17/2020,USA,Shopify,null,New,134,22123
8/17/2020,SOUTH AMERICA,Shopify,C1,New,16,2710
8/17/2020,OCEANIA,Shopify,null,New,521,87587
8/17/2020,SOUTH AMERICA,Shopify,C2,New,40,6347
8/17/2020,USA,Shopify,C2,Existing,1375,268347
8/17/2020,SOUTH AMERICA,Shopify,F1,Existing,70,16176
8/17/2020,OCEANIA,Retail,F2,New,88458,2921332
8/17/2020,CANADA,Retail,C1,New,30947,779071
8/17/2020,SOUTH AMERICA,Shopify,C1,Existing,73,12524
8/17/2020,ASIA,Shopify,null,Existing,318,57614
8/17/2020,ASIA,Retail,C4,Existing,108966,4808790
8/17/2020,EUROPE,Shopify,C1,New,13,3213
8/17/2020,AFRICA,Retail,C4,New,47020,1559841
8/17/2020,USA,Retail,C3,Existing,102513,5717894
8/17/2020,CANADA,Retail,F3,New,18740,644709
8/17/2020,ASIA,Retail,null,New,62751,2058152
8/17/2020,AFRICA,Retail,C4,Existing,120050,6051427
8/17/2020,EUROPE,Retail,F1,Existing,6764,387318
8/17/2020,ASIA,Shopify,F1,New,171,23675
8/17/2020,EUROPE,Retail,C3,Existing,15347,845338
8/17/2020,AFRICA,Retail,C1,New,98263,2416174
8/17/2020,ASIA,Shopify,null,New,270,45713
8/17/2020,EUROPE,Retail,F2,Existing,14536,874082
8/17/2020,USA,Retail,F3,New,27543,1057891
8/17/2020,USA,Shopify,C2,New,226,33141
8/17/2020,AFRICA,Shopify,F1,New,178,26023
8/17/2020,SOUTH AMERICA,Shopify,F2,New,8,1599
8/17/2020,ASIA,Retail,C1,Existing,186330,6123591
8/17/2020,SOUTH AMERICA,Retail,C4,Existing,348,15761
8/17/2020,USA,Retail,C4,New,18029,621053
8/17/2020,CANADA,Shopify,F3,New,35,5845
8/17/2020,OCEANIA,Shopify,C4,Existing,680,123917
8/17/2020,OCEANIA,Retail,null,Guest,2412388,63334453
8/17/2020,USA,Retail,null,New,21347,894642
8/17/2020,EUROPE,Retail,null,Guest,98851,3448590
8/17/2020,SOUTH AMERICA,Shopify,F1,New,8,1077
8/17/2020,ASIA,Retail,C2,New,85880,2200563
8/17/2020,SOUTH AMERICA,Retail,null,Existing,241,7415
8/17/2020,ASIA,Shopify,F3,Existing,1898,368572
8/17/2020,OCEANIA,Shopify,F1,New,319,49916
8/17/2020,CANADA,Retail,C4,New,12616,404619
8/17/2020,USA,Shopify,C4,Existing,151,27185
8/17/2020,AFRICA,Shopify,C4,Existing,393,73925
8/17/2020,AFRICA,Shopify,C2,New,382,55995
8/17/2020,ASIA,Shopify,F3,New,108,18426
8/17/2020,ASIA,Retail,F2,Existing,216067,10304393
8/17/2020,AFRICA,Shopify,null,New,298,48155
8/17/2020,SOUTH AMERICA,Shopify,null,Guest,2054,384548
8/17/2020,USA,Shopify,F3,New,50,8256
8/17/2020,AFRICA,Shopify,F2,Existing,4649,885237
8/17/2020,CANADA,Shopify,C3,New,107,15916
8/17/2020,USA,Retail,C1,New,36127,980601
8/17/2020,USA,Retail,C3,New,45550,1695344
8/17/2020,EUROPE,Retail,null,Existing,2834,130673
8/17/2020,EUROPE,Shopify,F1,Existing,144,34939
8/17/2020,CANADA,Retail,null,New,14079,545091
8/17/2020,CANADA,Shopify,F1,New,47,6906
8/17/2020,SOUTH AMERICA,Shopify,null,Existing,2,187
8/17/2020,OCEANIA,Retail,C3,New,152071,4848872
8/17/2020,EUROPE,Shopify,C3,New,16,5734
8/17/2020,AFRICA,Shopify,F1,Existing,2589,469577
8/17/2020,EUROPE,Retail,F2,New,1757,73775
8/17/2020,OCEANIA,Shopify,null,Existing,550,108996
8/17/2020,ASIA,Shopify,null,Guest,5780,963016
8/17/2020,USA,Shopify,C1,Existing,752,130572
8/17/2020,AFRICA,Retail,null,Guest,1546278,44301952
8/17/2020,SOUTH AMERICA,Retail,F1,New,255,8408
8/17/2020,EUROPE,Shopify,C2,New,21,4506
8/17/2020,SOUTH AMERICA,Retail,F3,New,316,11766
8/17/2020,OCEANIA,Shopify,C1,Existing,2715,464078
8/17/2020,ASIA,Retail,C1,New,133361,2838862
8/17/2020,AFRICA,Retail,F2,Existing,275106,14564224
8/17/2020,AFRICA,Retail,F3,New,68899,2422702
8/17/2020,EUROPE,Shopify,C1,Existing,115,24158
8/17/2020,AFRICA,Shopify,F3,New,115,19159
8/17/2020,CANADA,Shopify,F2,New,85,13301
8/17/2020,CANADA,Shopify,F2,Existing,1288,239332
8/17/2020,OCEANIA,Retail,F2,Existing,340742,17601663
8/17/2020,EUROPE,Shopify,F2,Existing,242,52204
8/17/2020,USA,Retail,null,Existing,11812,581819
8/17/2020,CANADA,Retail,F1,New,6634,237160
8/17/2020,CANADA,Shopify,C2,Existing,734,128072
8/17/2020,USA,Retail,C4,Existing,40439,2165593
8/17/2020,OCEANIA,Shopify,C2,New,737,114229
8/17/2020,USA,Shopify,F1,New,117,18101
8/17/2020,USA,Retail,F3,Existing,142421,8634287
8/17/2020,SOUTH AMERICA,Retail,F3,Existing,1296,62113
8/17/2020,EUROPE,Shopify,C3,Existing,175,54266
8/17/2020,SOUTH AMERICA,Retail,F2,Existing,1124,49047
8/17/2020,ASIA,Retail,C3,New,116905,3505589
8/17/2020,CANADA,Shopify,null,Guest,1591,263342
8/17/2020,EUROPE,Retail,null,New,2945,132755
8/17/2020,SOUTH AMERICA,Retail,C2,New,905,26856
8/17/2020,OCEANIA,Shopify,F2,Existing,6600,1321634
8/17/2020,CANADA,Shopify,C1,Existing,564,87885
8/17/2020,USA,Retail,F2,Existing,93845,5322541
8/17/2020,CANADA,Shopify,C2,New,95,13519
8/17/2020,OCEANIA,Retail,C1,Existing,259111,9224860
8/17/2020,USA,Shopify,C3,New,207,35386
8/17/2020,AFRICA,Shopify,C1,Existing,1603,256974
8/17/2020,SOUTH AMERICA,Retail,null,Guest,406131,16378438
8/17/2020,ASIA,Shopify,F2,New,224,32131
8/17/2020,AFRICA,Retail,C1,Existing,187177,6889807
8/17/2020,CANADA,Retail,C1,Existing,56486,2313650
8/17/2020,USA,Shopify,null,Guest,2549,457017
8/17/2020,SOUTH AMERICA,Retail,C1,Existing,3234,90457
8/17/2020,CANADA,Shopify,C3,Existing,777,143406
8/17/2020,EUROPE,Retail,C1,New,4629,135718
8/17/2020,USA,Shopify,null,Existing,152,32055
8/17/2020,AFRICA,Retail,null,Existing,31550,1362736
8/17/2020,AFRICA,Shopify,C1,New,278,33973
8/17/2020,OCEANIA,Retail,C4,Existing,152133,7366089
8/17/2020,EUROPE,Shopify,C4,Existing,19,4431
8/17/2020,OCEANIA,Retail,C2,New,109303,2918338
8/17/2020,SOUTH AMERICA,Shopify,C3,New,25,4448
8/17/2020,OCEANIA,Shopify,C1,New,505,67376
8/17/2020,USA,Retail,F1,New,11428,432164
8/17/2020,SOUTH AMERICA,Shopify,C4,New,5,806
8/17/2020,USA,Shopify,C3,Existing,1423,302157
8/17/2020,CANADA,Retail,C2,Existing,23219,1001518
8/17/2020,AFRICA,Shopify,null,Existing,319,62170
8/17/2020,ASIA,Shopify,C3,New,262,37346
8/17/2020,OCEANIA,Shopify,F3,Existing,3813,795013
8/10/2020,USA,Retail,null,Existing,15577,754876
8/10/2020,AFRICA,Retail,C1,Existing,182887,6740764
8/10/2020,ASIA,Shopify,C1,Existing,1285,210922
8/10/2020,EUROPE,Shopify,null,New,15,3707
8/10/2020,SOUTH AMERICA,Shopify,F1,Existing,66,14470
8/10/2020,AFRICA,Retail,C2,New,56951,1765560
8/10/2020,ASIA,Retail,F3,New,84863,2644705
8/10/2020,CANADA,Retail,F1,New,6479,235905
8/10/2020,SOUTH AMERICA,Retail,C3,New,881,31132
8/10/2020,AFRICA,Shopify,C3,New,314,50571
8/10/2020,CANADA,Shopify,C3,Existing,799,153407
8/10/2020,EUROPE,Retail,C1,New,4610,138141
8/10/2020,AFRICA,Shopify,null,New,279,46890
8/10/2020,USA,Retail,C3,New,45956,1735568
8/10/2020,EUROPE,Retail,C4,New,1529,61261
8/10/2020,USA,Retail,C2,New,25709,869093
8/10/2020,CANADA,Retail,null,Guest,389009,10752020
8/10/2020,USA,Shopify,F3,Existing,958,203301
8/10/2020,EUROPE,Retail,F2,Existing,14083,823074
8/10/2020,AFRICA,Retail,F1,New,22274,809294
8/10/2020,ASIA,Shopify,F1,New,175,23810
8/10/2020,CANADA,Retail,null,Existing,8956,428086
8/10/2020,CANADA,Shopify,F1,Existing,786,133725
8/10/2020,CANADA,Shopify,null,Existing,108,18098
8/10/2020,OCEANIA,Retail,null,New,87190,2965317
8/10/2020,AFRICA,Retail,F3,Existing,397434,22048568
8/10/2020,USA,Retail,F3,New,27674,1060153
8/10/2020,ASIA,Shopify,C2,New,440,58146
8/10/2020,SOUTH AMERICA,Shopify,F1,New,9,1981
8/10/2020,SOUTH AMERICA,Retail,C2,Existing,984,37488
8/10/2020,SOUTH AMERICA,Shopify,F2,New,6,872
8/10/2020,USA,Retail,C3,Existing,102124,5651652
8/10/2020,OCEANIA,Shopify,F1,Existing,4287,791461
8/10/2020,EUROPE,Shopify,C2,Existing,170,47457
8/10/2020,EUROPE,Shopify,F3,New,2,314
8/10/2020,CANADA,Shopify,C2,Existing,694,116515
8/10/2020,SOUTH AMERICA,Retail,F3,Existing,1304,60683
8/10/2020,USA,Shopify,F1,New,131,19555
8/10/2020,ASIA,Shopify,null,Guest,5856,987237
8/10/2020,AFRICA,Retail,null,Guest,1552707,44304726
8/10/2020,USA,Shopify,F2,Existing,1913,384475
8/10/2020,USA,Retail,null,New,23420,971003
8/10/2020,AFRICA,Shopify,null,Existing,382,71027
8/10/2020,OCEANIA,Shopify,C2,New,770,125489
8/10/2020,SOUTH AMERICA,Shopify,null,Guest,2062,393008
8/10/2020,OCEANIA,Shopify,C2,Existing,4391,817285
8/10/2020,USA,Shopify,F1,Existing,1335,253770
8/10/2020,ASIA,Retail,F1,New,29421,943870
8/10/2020,SOUTH AMERICA,Retail,C2,New,899,25595
8/10/2020,ASIA,Retail,C3,Existing,240218,10955770
8/10/2020,USA,Retail,C2,Existing,42860,2065404
8/10/2020,CANADA,Retail,F3,Existing,92147,5103156
8/10/2020,CANADA,Retail,F3,New,18179,630749
8/10/2020,AFRICA,Shopify,F1,Existing,2542,463189
8/10/2020,EUROPE,Shopify,F1,New,6,996
8/10/2020,AFRICA,Retail,C2,Existing,112254,4800959
8/10/2020,CANADA,Shopify,F2,Existing,1296,239593
8/10/2020,SOUTH AMERICA,Retail,C1,Existing,3010,83594
8/10/2020,AFRICA,Retail,C3,New,109938,3913341
8/10/2020,AFRICA,Retail,C4,Existing,119055,6021186
8/10/2020,OCEANIA,Retail,F3,New,108523,3656004
8/10/2020,ASIA,Retail,null,New,67978,2255669
8/10/2020,ASIA,Shopify,C3,Existing,2017,387583
8/10/2020,CANADA,Retail,F2,Existing,60106,3149550
8/10/2020,SOUTH AMERICA,Retail,C4,New,227,8724
8/10/2020,SOUTH AMERICA,Retail,C3,Existing,1356,63599
8/10/2020,EUROPE,Retail,C4,Existing,5110,270941
8/10/2020,USA,Shopify,null,Guest,2515,452765
8/10/2020,ASIA,Shopify,F3,Existing,1880,367732
8/10/2020,AFRICA,Shopify,C2,Existing,2421,456586
8/10/2020,OCEANIA,Shopify,F1,New,337,48736
8/10/2020,ASIA,Shopify,C2,Existing,2263,401444
8/10/2020,ASIA,Shopify,C3,New,292,42180
8/10/2020,OCEANIA,Retail,C1,Existing,255118,9056376
8/10/2020,EUROPE,Shopify,C1,Existing,94,19570
8/10/2020,USA,Shopify,F2,New,145,22190
8/10/2020,USA,Shopify,C4,New,22,3523
8/10/2020,SOUTH AMERICA,Shopify,C4,New,6,646
8/10/2020,OCEANIA,Retail,C3,New,152821,4942858
8/10/2020,ASIA,Retail,C2,Existing,127598,4897462
8/10/2020,EUROPE,Shopify,C3,New,14,3566
8/10/2020,EUROPE,Retail,null,New,3095,133349
8/10/2020,SOUTH AMERICA,Retail,F1,Existing,691,27346
8/10/2020,USA,Retail,null,Guest,526413,16081303
8/10/2020,EUROPE,Retail,null,Existing,3386,157151
8/10/2020,OCEANIA,Shopify,F2,New,389,62581
8/10/2020,EUROPE,Shopify,F1,Existing,137,31069
8/10/2020,USA,Retail,F3,Existing,139861,8367986
8/10/2020,OCEANIA,Retail,null,Existing,53361,2176256
8/10/2020,EUROPE,Shopify,null,Existing,27,7327
8/10/2020,ASIA,Shopify,F2,Existing,2914,549728
8/10/2020,USA,Retail,F2,Existing,92910,5163812
8/10/2020,USA,Retail,C4,New,18008,641430
8/10/2020,OCEANIA,Shopify,C1,New,461,62213
8/10/2020,OCEANIA,Shopify,C4,New,103,15964
8/10/2020,EUROPE,Retail,F3,Existing,18491,1102488
8/10/2020,ASIA,Shopify,C4,Existing,281,47931
8/10/2020,SOUTH AMERICA,Shopify,F3,Existing,36,7418
8/10/2020,AFRICA,Shopify,F1,New,193,28301
8/10/2020,OCEANIA,Shopify,C3,Existing,4422,897675
8/10/2020,AFRICA,Shopify,F3,New,102,15696
8/10/2020,OCEANIA,Shopify,C1,Existing,2643,455488
8/10/2020,CANADA,Retail,F2,New,16716,582076
8/10/2020,AFRICA,Retail,F3,New,67758,2397332
8/10/2020,SOUTH AMERICA,Retail,F1,New,296,10344
8/10/2020,EUROPE,Shopify,C2,New,17,3077
8/10/2020,USA,Shopify,C1,New,140,18109
8/10/2020,ASIA,Retail,null,Existing,40666,1636144
8/10/2020,EUROPE,Shopify,F2,New,8,2114
8/10/2020,SOUTH AMERICA,Retail,C1,New,2509,51980
8/10/2020,ASIA,Shopify,F1,Existing,2134,368422
8/10/2020,ASIA,Shopify,F2,New,219,31731
8/10/2020,AFRICA,Shopify,C3,Existing,2528,514328
8/10/2020,OCEANIA,Retail,F3,Existing,541385,29331524
8/10/2020,CANADA,Shopify,C2,New,98,12883
8/10/2020,AFRICA,Shopify,F2,New,202,33755
8/10/2020,AFRICA,Shopify,C1,New,272,36422
8/10/2020,OCEANIA,Retail,F2,New,87993,2895594
8/10/2020,CANADA,Retail,C1,New,29661,760457
8/10/2020,SOUTH AMERICA,Shopify,C1,Existing,68,11651
8/10/2020,CANADA,Shopify,F2,New,77,11136
8/10/2020,SOUTH AMERICA,Retail,null,Existing,338,9797
8/10/2020,CANADA,Retail,C2,Existing,23194,992630
8/10/2020,CANADA,Shopify,C4,New,13,1466
8/10/2020,EUROPE,Retail,C1,Existing,14786,626319
8/10/2020,ASIA,Retail,C2,New,84460,2224285
8/10/2020,SOUTH AMERICA,Retail,F2,New,370,13774
8/10/2020,SOUTH AMERICA,Retail,F2,Existing,1089,49162
8/10/2020,SOUTH AMERICA,Shopify,null,New,46,8263
8/10/2020,USA,Retail,C1,Existing,57001,2325464
8/10/2020,SOUTH AMERICA,Shopify,C3,Existing,103,20695
8/10/2020,USA,Shopify,null,New,159,25820
8/10/2020,EUROPE,Retail,F1,Existing,6493,374312
8/10/2020,CANADA,Retail,C2,New,14607,487625
8/10/2020,SOUTH AMERICA,Shopify,C2,Existing,113,22554
8/10/2020,OCEANIA,Shopify,null,Guest,10661,1916228
8/10/2020,USA,Retail,C1,New,35798,967881
8/10/2020,OCEANIA,Retail,C1,New,171259,3864876
8/10/2020,EUROPE,Shopify,C1,New,12,2116
8/10/2020,OCEANIA,Shopify,C3,New,541,89186
8/10/2020,OCEANIA,Retail,C4,Existing,151426,7411317
8/10/2020,EUROPE,Shopify,C4,Existing,20,4802
8/10/2020,AFRICA,Retail,null,Existing,40870,1778458
8/10/2020,USA,Retail,F1,Existing,39437,2213190
8/10/2020,SOUTH AMERICA,Retail,null,Guest,400399,16151059
8/10/2020,OCEANIA,Retail,C2,Existing,167770,6511989
8/10/2020,CANADA,Retail,C1,Existing,55437,2282598
8/10/2020,AFRICA,Shopify,C2,New,389,57303
8/10/2020,EUROPE,Retail,C3,New,4171,173817
8/10/2020,AFRICA,Retail,F1,Existing,96439,5061797
8/10/2020,OCEANIA,Retail,C3,Existing,339785,16391442
8/10/2020,EUROPE,Shopify,C3,Existing,161,51616
8/10/2020,SOUTH AMERICA,Shopify,C1,New,16,2738
8/10/2020,CANADA,Shopify,C4,Existing,107,18242
8/10/2020,AFRICA,Shopify,null,Guest,5588,973232
8/10/2020,SOUTH AMERICA,Shopify,C4,Existing,6,1034
8/10/2020,EUROPE,Shopify,null,Guest,327,74656
8/10/2020,CANADA,Retail,C4,Existing,28577,1409891
8/10/2020,CANADA,Retail,C3,Existing,61727,3128812
8/10/2020,OCEANIA,Shopify,null,New,498,80339
8/10/2020,ASIA,Retail,null,Guest,1887143,48068626
8/10/2020,SOUTH AMERICA,Shopify,F2,Existing,28,6440
8/10/2020,CANADA,Retail,C3,New,28235,975579
8/10/2020,USA,Retail,C4,Existing,40096,2158541
8/10/2020,ASIA,Retail,C3,New,116758,3578742
8/10/2020,ASIA,Shopify,F3,New,124,17632
8/10/2020,SOUTH AMERICA,Shopify,C2,New,59,10008
8/10/2020,EUROPE,Retail,null,Guest,100757,3447184
8/10/2020,AFRICA,Shopify,F2,Existing,4563,877826
8/10/2020,EUROPE,Retail,F1,New,926,37629
8/10/2020,ASIA,Retail,F1,Existing,91936,4470218
8/10/2020,AFRICA,Retail,C4,New,46821,1574081
8/10/2020,ASIA,Retail,F3,Existing,389314,19648444
8/10/2020,OCEANIA,Retail,F1,New,40089,1329921
8/10/2020,OCEANIA,Shopify,C4,Existing,675,119212
8/10/2020,CANADA,Shopify,C3,New,106,15942
8/10/2020,EUROPE,Retail,C2,New,2835,103204
8/10/2020,CANADA,Retail,null,New,14901,576552
8/10/2020,AFRICA,Shopify,F3,Existing,2304,469306
8/10/2020,SOUTH AMERICA,Shopify,F3,New,2,256
8/10/2020,CANADA,Shopify,F3,New,28,4477
8/10/2020,OCEANIA,Retail,C2,New,108970,2921528
8/10/2020,USA,Retail,F1,New,11433,448436
8/10/2020,ASIA,Retail,F2,New,65694,2009834
8/10/2020,CANADA,Retail,F1,Existing,23790,1272871
8/10/2020,SOUTH AMERICA,Retail,F3,New,292,9904
8/10/2020,OCEANIA,Retail,C4,New,63925,2001478
8/10/2020,USA,Shopify,C3,New,182,29180
8/10/2020,EUROPE,Shopify,C4,New,2,632
8/10/2020,OCEANIA,Retail,F1,Existing,143771,7144721
8/10/2020,EUROPE,Retail,C2,Existing,9893,474293
8/10/2020,CANADA,Shopify,C1,New,94,12432
8/10/2020,OCEANIA,Shopify,F3,Existing,3700,766241
8/10/2020,AFRICA,Retail,F2,New,62201,2144477
8/10/2020,CANADA,Shopify,F3,Existing,643,123959
8/10/2020,USA,Shopify,C1,Existing,725,127212
8/10/2020,USA,Retail,F2,New,26643,947244
8/10/2020,ASIA,Retail,F2,Existing,212049,10186501
8/10/2020,ASIA,Shopify,C4,New,51,6735
8/10/2020,OCEANIA,Retail,F2,Existing,337725,17283430
8/10/2020,EUROPE,Shopify,F2,Existing,208,44269
8/10/2020,USA,Shopify,F3,New,49,9085
8/10/2020,USA,Shopify,null,Existing,187,39281
8/10/2020,CANADA,Shopify,F1,New,58,7894
8/10/2020,SOUTH AMERICA,Shopify,null,Existing,6,1274
8/10/2020,OCEANIA,Shopify,null,Existing,654,123959
8/10/2020,SOUTH AMERICA,Retail,C4,Existing,374,16886
8/10/2020,CANADA,Shopify,C1,Existing,547,88689
8/10/2020,OCEANIA,Shopify,F2,Existing,6333,1256976
8/10/2020,SOUTH AMERICA,Retail,null,New,1294,46478
8/10/2020,ASIA,Retail,C4,Existing,107398,4778226
8/10/2020,AFRICA,Retail,F2,Existing,269162,14203517
8/10/2020,AFRICA,Shopify,C1,Existing,1578,253694
8/10/2020,AFRICA,Shopify,C4,New,58,8633
8/10/2020,ASIA,Retail,C1,New,129054,2810314
8/10/2020,EUROPE,Retail,F2,New,1710,72189
8/10/2020,SOUTH AMERICA,Shopify,C3,New,22,3712
8/10/2020,EUROPE,Retail,F3,New,1735,74278
8/10/2020,CANADA,Shopify,null,New,79,12029
8/10/2020,EUROPE,Shopify,F3,Existing,103,27675
8/10/2020,AFRICA,Retail,C3,Existing,285399,14450180
8/10/2020,USA,Shopify,C2,New,220,45523
8/10/2020,AFRICA,Shopify,C4,Existing,386,76381
8/10/2020,ASIA,Shopify,null,New,342,54929
8/10/2020,OCEANIA,Shopify,F3,New,194,30184
8/10/2020,ASIA,Retail,C1,Existing,181625,6134984
8/10/2020,AFRICA,Retail,null,New,59847,2309908
8/10/2020,ASIA,Retail,C4,New,50182,1443978
8/10/2020,CANADA,Retail,C4,New,12668,413810
8/10/2020,USA,Shopify,C4,Existing,171,29727
8/10/2020,CANADA,Shopify,null,Guest,1600,265390
8/10/2020,EUROPE,Retail,C3,Existing,15618,840062
8/10/2020,OCEANIA,Retail,null,Guest,2434028,63455857
8/10/2020,ASIA,Shopify,C1,New,257,32094
